/workspace/codes/build/src/model-net-fluid-flow-wan-random-traffic --sync=1 -- config.yaml 

Fri Jul 24 14:31:02 2026

ROSS Version: v8.1.0

tw_net_start: Found world size to be 1 
fluid-flow-wan config: workload=random-traffic switches=128 terminals=256 interval_seconds=10.000000 num_send_intervals=40 num_drain_intervals=20 backpressure_delay_ms=1.000000 flow_generation_every_n_intervals=4 random_flow_min_gbit=1000.000000 random_flow_max_gbit=4000.000000 output_data_unit=Gb buffer_mode=shared egress_model=statistical csv_logs=buffered-forward ross_message_size=32768 fluid_msg_size=30736

ROSS Core Configuration: 
	Total PEs                                                    1
	Total KPs                                          [Nodes (1) x KPs (16)] 16
	Total LPs                                                  384
	Simulation End Time                                31536000000000000.00
	LP-to-PE Mapping                                   model defined


ROSS Event Memory Allocation:
	Model events                                            393217
	Network events                                              16
	Total events                                            393232

*** START SEQUENTIAL SIMULATION ***

*** END SIMULATION ***

fluid-flow-wan gid=0 switch=0 name=S000 ports=9 shared_buffer_gbit=100.000000 received_fragments=7537 sent_fragments=7012 buffered_residual_gbit=3832.170960 sent_gbit=48255.481378 local_delivery_gbit=6672.314922 dropped_gbit=9505.710726 ready_queue_gbit=12.561942 shared_buffer_occupied_gbit=12.561942 pause_asserted=0 pause_updates_sent=62 pause_frames_sent=31 resume_frames_sent=31 pause_updates_received=24 pause_frames_received=12 resume_frames_received=12 total_pause_time_ms=133400.000000
fluid-flow-wan-terminal gid=320 terminal=192 switch=96 generated_gbit=24531.124419 sent_gbit=8797.601423 source_backlog_gbit=15733.522996 active_source_flows=8 received_gbit=3339.912672 rate_updates_received=788 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=317
fluid-flow-wan-terminal gid=321 terminal=193 switch=96 generated_gbit=28221.016284 sent_gbit=7842.618971 source_backlog_gbit=20378.397313 active_source_flows=10 received_gbit=2469.970326 rate_updates_received=614 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=266
fluid-flow-wan-terminal gid=322 terminal=194 switch=97 generated_gbit=24024.786192 sent_gbit=7952.993585 source_backlog_gbit=16071.792606 active_source_flows=10 received_gbit=6394.633844 rate_updates_received=489 rate_cache_entries=4 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=643
fluid-flow-wan-terminal gid=323 terminal=195 switch=97 generated_gbit=22922.766467 sent_gbit=10486.431229 source_backlog_gbit=12436.335237 active_source_flows=7 received_gbit=2334.403881 rate_updates_received=727 rate_cache_entries=5 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=259
fluid-flow-wan-terminal gid=324 terminal=196 switch=98 generated_gbit=21396.225265 sent_gbit=10325.842183 source_backlog_gbit=11070.383082 active_source_flows=10 received_gbit=3805.261303 rate_updates_received=905 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=324
fluid-flow-wan-terminal gid=325 terminal=197 switch=98 generated_gbit=25525.344317 sent_gbit=7678.712172 source_backlog_gbit=17846.632145 active_source_flows=10 received_gbit=4585.700716 rate_updates_received=871 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=523
fluid-flow-wan-terminal gid=326 terminal=198 switch=99 generated_gbit=27445.900516 sent_gbit=8677.252024 source_backlog_gbit=18768.648492 active_source_flows=10 received_gbit=5267.565476 rate_updates_received=670 rate_cache_entries=5 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=233
fluid-flow-wan-terminal gid=327 terminal=199 switch=99 generated_gbit=26031.680999 sent_gbit=6648.974285 source_backlog_gbit=19382.706714 active_source_flows=10 received_gbit=4047.032394 rate_updates_received=715 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=248
fluid-flow-wan-terminal gid=328 terminal=200 switch=100 generated_gbit=26514.655625 sent_gbit=8735.288792 source_backlog_gbit=17779.366833 active_source_flows=9 received_gbit=4162.689092 rate_updates_received=236 rate_cache_entries=5 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=448
fluid-flow-wan-terminal gid=329 terminal=201 switch=100 generated_gbit=28323.737154 sent_gbit=9672.888600 source_backlog_gbit=18650.848554 active_source_flows=10 received_gbit=3007.318973 rate_updates_received=917 rate_cache_entries=5 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=316
fluid-flow-wan-terminal gid=330 terminal=202 switch=101 generated_gbit=22746.967839 sent_gbit=5765.183761 source_backlog_gbit=16981.784079 active_source_flows=10 received_gbit=2940.400976 rate_updates_received=431 rate_cache_entries=2 pause_updates_received=10 pause_frames_received=5 resume_frames_received=5 total_pause_time_ms=47250.000000 generated_flows=10 received_fragments=359
fluid-flow-wan-terminal gid=331 terminal=203 switch=101 generated_gbit=27105.333522 sent_gbit=6212.100964 source_backlog_gbit=20893.232558 active_source_flows=9 received_gbit=3854.701971 rate_updates_received=400 rate_cache_entries=3 pause_updates_received=10 pause_frames_received=5 resume_frames_received=5 total_pause_time_ms=47250.000000 generated_flows=10 received_fragments=294
fluid-flow-wan-terminal gid=332 terminal=204 switch=102 generated_gbit=27337.664595 sent_gbit=9141.548739 source_backlog_gbit=18196.115856 active_source_flows=10 received_gbit=7292.161561 rate_updates_received=400 rate_cache_entries=5 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=462
fluid-flow-wan-terminal gid=333 terminal=205 switch=102 generated_gbit=21231.323691 sent_gbit=9201.213164 source_backlog_gbit=12030.110527 active_source_flows=8 received_gbit=3464.637358 rate_updates_received=293 rate_cache_entries=6 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=300
fluid-flow-wan-terminal gid=334 terminal=206 switch=103 generated_gbit=21441.538598 sent_gbit=9378.385790 source_backlog_gbit=12063.152807 active_source_flows=7 received_gbit=6074.396578 rate_updates_received=598 rate_cache_entries=5 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=67800.000000 generated_flows=10 received_fragments=485
fluid-flow-wan-terminal gid=335 terminal=207 switch=103 generated_gbit=24230.067457 sent_gbit=9165.656751 source_backlog_gbit=15064.410706 active_source_flows=10 received_gbit=6805.635835 rate_updates_received=454 rate_cache_entries=5 pause_updates_received=0 pause_frames_received=0 resume_frames_received=0 total_pause_time_ms=0.000000 generated_flows=10 received_fragments=440
fluid-flow-wan-terminal gid=336 terminal=208 switch=104 generated_gbit=24677.852031 sent_gbit=11760.957576 source_backlog_gbit=12916.894455 active_source_flows=10 received_gbit=2090.021420 rate_updates_received=654 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=283
fluid-flow-wan-terminal gid=337 terminal=209 switch=104 generated_gbit=18276.891034 sent_gbit=9640.642517 source_backlog_gbit=8636.248517 active_source_flows=8 received_gbit=2656.445406 rate_updates_received=482 rate_cache_entries=6 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=354
fluid-flow-wan-terminal gid=338 terminal=210 switch=105 generated_gbit=26091.060550 sent_gbit=6436.080675 source_backlog_gbit=19654.979875 active_source_flows=9 received_gbit=4109.134504 rate_updates_received=533 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=441
fluid-flow-wan-terminal gid=339 terminal=211 switch=105 generated_gbit=27309.654874 sent_gbit=5966.234313 source_backlog_gbit=21343.420561 active_source_flows=9 received_gbit=1743.564620 rate_updates_received=406 rate_cache_entries=2 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=47800.000000 generated_flows=10 received_fragments=186
fluid-flow-wan-terminal gid=340 terminal=212 switch=106 generated_gbit=20845.209908 sent_gbit=7622.185532 source_backlog_gbit=13223.024376 active_source_flows=9 received_gbit=5433.305380 rate_updates_received=777 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=552
fluid-flow-wan-terminal gid=341 terminal=213 switch=106 generated_gbit=22857.363548 sent_gbit=7212.198080 source_backlog_gbit=15645.165468 active_source_flows=9 received_gbit=4651.474663 rate_updates_received=733 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=263
fluid-flow-wan-terminal gid=342 terminal=214 switch=107 generated_gbit=26271.148775 sent_gbit=7135.456480 source_backlog_gbit=19135.692295 active_source_flows=10 received_gbit=5806.087688 rate_updates_received=1304 rate_cache_entries=2 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=38350.000000 generated_flows=10 received_fragments=342
fluid-flow-wan-terminal gid=343 terminal=215 switch=107 generated_gbit=24836.421296 sent_gbit=6946.225057 source_backlog_gbit=17890.196239 active_source_flows=9 received_gbit=5570.884398 rate_updates_received=788 rate_cache_entries=2 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=439
fluid-flow-wan-terminal gid=344 terminal=216 switch=108 generated_gbit=27781.392792 sent_gbit=7824.743646 source_backlog_gbit=19956.649146 active_source_flows=10 received_gbit=2054.749195 rate_updates_received=746 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=338
fluid-flow-wan-terminal gid=345 terminal=217 switch=108 generated_gbit=26078.061244 sent_gbit=9762.770106 source_backlog_gbit=16315.291138 active_source_flows=10 received_gbit=5594.134185 rate_updates_received=1150 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=467
fluid-flow-wan-terminal gid=346 terminal=218 switch=109 generated_gbit=28507.111893 sent_gbit=8533.566789 source_backlog_gbit=19973.545104 active_source_flows=9 received_gbit=4283.321649 rate_updates_received=264 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=308
fluid-flow-wan-terminal gid=347 terminal=219 switch=109 generated_gbit=22681.149882 sent_gbit=7421.403237 source_backlog_gbit=15259.746645 active_source_flows=10 received_gbit=5629.112881 rate_updates_received=263 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=293
fluid-flow-wan-terminal gid=348 terminal=220 switch=110 generated_gbit=24870.420601 sent_gbit=5865.802603 source_backlog_gbit=19004.617998 active_source_flows=10 received_gbit=2648.231290 rate_updates_received=846 rate_cache_entries=2 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=294
fluid-flow-wan-terminal gid=349 terminal=221 switch=110 generated_gbit=29148.572504 sent_gbit=9388.527660 source_backlog_gbit=19760.044844 active_source_flows=10 received_gbit=3337.868793 rate_updates_received=645 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=259
fluid-flow-wan-terminal gid=350 terminal=222 switch=111 generated_gbit=32550.739439 sent_gbit=8288.162578 source_backlog_gbit=24262.576861 active_source_flows=10 received_gbit=3483.470121 rate_updates_received=809 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=38350.000000 generated_flows=10 received_fragments=296
fluid-flow-wan-terminal gid=351 terminal=223 switch=111 generated_gbit=22398.084310 sent_gbit=7982.361674 source_backlog_gbit=14415.722635 active_source_flows=9 received_gbit=1287.594840 rate_updates_received=609 rate_cache_entries=4 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=37800.000000 generated_flows=10 received_fragments=141
fluid-flow-wan-terminal gid=352 terminal=224 switch=112 generated_gbit=23811.983249 sent_gbit=11265.177932 source_backlog_gbit=12546.805317 active_source_flows=9 received_gbit=4577.595753 rate_updates_received=757 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=38350.000000 generated_flows=10 received_fragments=385
fluid-flow-wan-terminal gid=353 terminal=225 switch=112 generated_gbit=24332.805738 sent_gbit=10679.266704 source_backlog_gbit=13653.539034 active_source_flows=8 received_gbit=2132.783505 rate_updates_received=790 rate_cache_entries=5 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=38350.000000 generated_flows=10 received_fragments=169
fluid-flow-wan-terminal gid=354 terminal=226 switch=113 generated_gbit=23132.612746 sent_gbit=7562.071640 source_backlog_gbit=15570.541106 active_source_flows=9 received_gbit=2378.260811 rate_updates_received=1016 rate_cache_entries=2 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=266
fluid-flow-wan-terminal gid=355 terminal=227 switch=113 generated_gbit=23030.994912 sent_gbit=9640.110712 source_backlog_gbit=13390.884200 active_source_flows=10 received_gbit=2698.461787 rate_updates_received=1064 rate_cache_entries=2 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=97800.000000 generated_flows=10 received_fragments=355
fluid-flow-wan-terminal gid=356 terminal=228 switch=114 generated_gbit=24892.590766 sent_gbit=8208.921301 source_backlog_gbit=16683.669465 active_source_flows=9 received_gbit=2133.688736 rate_updates_received=990 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=308
fluid-flow-wan-terminal gid=357 terminal=229 switch=114 generated_gbit=26307.224823 sent_gbit=7927.772355 source_backlog_gbit=18379.452469 active_source_flows=9 received_gbit=2521.380009 rate_updates_received=679 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=312
fluid-flow-wan-terminal gid=358 terminal=230 switch=115 generated_gbit=22248.902105 sent_gbit=6320.792817 source_backlog_gbit=15928.109288 active_source_flows=8 received_gbit=2986.268348 rate_updates_received=769 rate_cache_entries=2 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=318
fluid-flow-wan-terminal gid=359 terminal=231 switch=115 generated_gbit=19674.104388 sent_gbit=8786.000265 source_backlog_gbit=10888.104123 active_source_flows=8 received_gbit=3988.575024 rate_updates_received=871 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=350
fluid-flow-wan-terminal gid=360 terminal=232 switch=116 generated_gbit=27199.905224 sent_gbit=9038.884954 source_backlog_gbit=18161.020271 active_source_flows=8 received_gbit=2421.128503 rate_updates_received=863 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=163
fluid-flow-wan-terminal gid=361 terminal=233 switch=116 generated_gbit=28235.369306 sent_gbit=9182.393951 source_backlog_gbit=19052.975355 active_source_flows=9 received_gbit=4347.325467 rate_updates_received=1046 rate_cache_entries=3 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=38350.000000 generated_flows=10 received_fragments=382
fluid-flow-wan-terminal gid=362 terminal=234 switch=117 generated_gbit=23375.782311 sent_gbit=8016.666900 source_backlog_gbit=15359.115410 active_source_flows=9 received_gbit=1316.001665 rate_updates_received=898 rate_cache_entries=3 pause_updates_received=10 pause_frames_received=5 resume_frames_received=5 total_pause_time_ms=77250.000000 generated_flows=10 received_fragments=128
fluid-flow-wan-terminal gid=363 terminal=235 switch=117 generated_gbit=22700.535007 sent_gbit=6982.740362 source_backlog_gbit=15717.794645 active_source_flows=10 received_gbit=2588.864504 rate_updates_received=850 rate_cache_entries=3 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=170
fluid-flow-wan-terminal gid=364 terminal=236 switch=118 generated_gbit=30562.429463 sent_gbit=8448.773126 source_backlog_gbit=22113.656337 active_source_flows=9 received_gbit=2301.133877 rate_updates_received=528 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=243
fluid-flow-wan-terminal gid=365 terminal=237 switch=118 generated_gbit=24235.138576 sent_gbit=7964.537352 source_backlog_gbit=16270.601224 active_source_flows=10 received_gbit=3663.046992 rate_updates_received=436 rate_cache_entries=4 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=358
fluid-flow-wan-terminal gid=366 terminal=238 switch=119 generated_gbit=24350.349721 sent_gbit=8034.127863 source_backlog_gbit=16316.221858 active_source_flows=10 received_gbit=3299.280184 rate_updates_received=447 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=249
fluid-flow-wan-terminal gid=367 terminal=239 switch=119 generated_gbit=26243.926418 sent_gbit=5029.537839 source_backlog_gbit=21214.388579 active_source_flows=10 received_gbit=6982.195303 rate_updates_received=642 rate_cache_entries=2 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=38350.000000 generated_flows=10 received_fragments=430
fluid-flow-wan-terminal gid=368 terminal=240 switch=120 generated_gbit=25052.528533 sent_gbit=8890.707986 source_backlog_gbit=16161.820547 active_source_flows=9 received_gbit=2565.826246 rate_updates_received=822 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=253
fluid-flow-wan-terminal gid=369 terminal=241 switch=120 generated_gbit=23045.386773 sent_gbit=10503.110937 source_backlog_gbit=12542.275836 active_source_flows=10 received_gbit=821.031575 rate_updates_received=851 rate_cache_entries=4 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=143
fluid-flow-wan-terminal gid=370 terminal=242 switch=121 generated_gbit=27003.325569 sent_gbit=8865.017339 source_backlog_gbit=18138.308230 active_source_flows=10 received_gbit=3687.024808 rate_updates_received=897 rate_cache_entries=2 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=353
fluid-flow-wan-terminal gid=371 terminal=243 switch=121 generated_gbit=27298.886034 sent_gbit=9764.069287 source_backlog_gbit=17534.816748 active_source_flows=10 received_gbit=1239.378413 rate_updates_received=1015 rate_cache_entries=2 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=69450.000000 generated_flows=10 received_fragments=121
fluid-flow-wan-terminal gid=372 terminal=244 switch=122 generated_gbit=20958.576521 sent_gbit=7140.328717 source_backlog_gbit=13818.247804 active_source_flows=9 received_gbit=3399.750683 rate_updates_received=836 rate_cache_entries=3 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=320
fluid-flow-wan-terminal gid=373 terminal=245 switch=122 generated_gbit=20993.197785 sent_gbit=6131.032334 source_backlog_gbit=14862.165451 active_source_flows=10 received_gbit=3142.642449 rate_updates_received=614 rate_cache_entries=2 pause_updates_received=2 pause_frames_received=1 resume_frames_received=1 total_pause_time_ms=9450.000000 generated_flows=10 received_fragments=306
fluid-flow-wan-terminal gid=374 terminal=246 switch=123 generated_gbit=24586.552777 sent_gbit=6074.422474 source_backlog_gbit=18512.130303 active_source_flows=9 received_gbit=1285.130475 rate_updates_received=627 rate_cache_entries=2 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=147800.000000 generated_flows=10 received_fragments=143
fluid-flow-wan-terminal gid=375 terminal=247 switch=123 generated_gbit=27441.793522 sent_gbit=7049.799319 source_backlog_gbit=20391.994204 active_source_flows=10 received_gbit=3316.400006 rate_updates_received=648 rate_cache_entries=2 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=332
fluid-flow-wan-terminal gid=376 terminal=248 switch=124 generated_gbit=29047.371218 sent_gbit=8640.981741 source_backlog_gbit=20406.389477 active_source_flows=10 received_gbit=6253.969305 rate_updates_received=1374 rate_cache_entries=2 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=88350.000000 generated_flows=10 received_fragments=518
fluid-flow-wan-terminal gid=377 terminal=249 switch=124 generated_gbit=22607.344692 sent_gbit=7285.311781 source_backlog_gbit=15322.032912 active_source_flows=9 received_gbit=3782.564666 rate_updates_received=668 rate_cache_entries=2 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=405
fluid-flow-wan-terminal gid=378 terminal=250 switch=125 generated_gbit=24978.092758 sent_gbit=8902.815308 source_backlog_gbit=16075.277449 active_source_flows=10 received_gbit=4741.113737 rate_updates_received=1179 rate_cache_entries=3 pause_updates_received=8 pause_frames_received=4 resume_frames_received=4 total_pause_time_ms=67800.000000 generated_flows=10 received_fragments=393
fluid-flow-wan-terminal gid=379 terminal=251 switch=125 generated_gbit=24879.140047 sent_gbit=8885.195794 source_backlog_gbit=15993.944253 active_source_flows=9 received_gbit=3839.429077 rate_updates_received=741 rate_cache_entries=4 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=258
fluid-flow-wan-terminal gid=380 terminal=252 switch=126 generated_gbit=23222.619251 sent_gbit=6047.298176 source_backlog_gbit=17175.321076 active_source_flows=10 received_gbit=3766.448390 rate_updates_received=624 rate_cache_entries=2 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=482
fluid-flow-wan-terminal gid=381 terminal=253 switch=126 generated_gbit=25396.206876 sent_gbit=6500.767707 source_backlog_gbit=18895.439168 active_source_flows=10 received_gbit=3486.342007 rate_updates_received=740 rate_cache_entries=2 pause_updates_received=6 pause_frames_received=3 resume_frames_received=3 total_pause_time_ms=28350.000000 generated_flows=10 received_fragments=256
fluid-flow-wan-terminal gid=382 terminal=254 switch=127 generated_gbit=22555.049346 sent_gbit=7617.652571 source_backlog_gbit=14937.396775 active_source_flows=10 received_gbit=5202.390563 rate_updates_received=885 rate_cache_entries=2 pause_updates_received=4 pause_frames_received=2 resume_frames_received=2 total_pause_time_ms=18900.000000 generated_flows=10 received_fragments=341
fluid-flow-wan-terminal gid=383 terminal=255 switch=127 generated_gbit=22410.541617 sent_gbit=7026.432164 source_backlog_gbit=15384.109453 active_source_flows=9 received_gbit=1153.376445 rate_updates_received=755 rate_cache_entries=2 pause_updates_received=10 pause_frames_received=5 resume_frames_received=5 total_pause_time_ms=77250.000000 generated_flows=10 received_fragments=137

	: Running Time = 34.6891 seconds

TW Library Statistics:
	Total Events Processed                                 1477535
	Events Aborted (part of RBs)                                 0
	Events Rolled Back                                           0
	Event Ties Detected in PE Queues                             0
	Efficiency                                              100.00 %
	Total Remote (shared mem) Events Processed                   0
	Percent Remote Events                                     0.00 %
	Total Remote (network) Events Processed                      0
	Percent Remote Events                                     0.00 %

	Total Roll Backs                                             0
	Primary Roll Backs                                           0
	Secondary Roll Backs                                         0
	Fossil Collect Attempts                                      0
	Total GVT Computations                                       0

	Net Events Processed                                   1477535
	Event Rate (events/sec)                                42593.7
	Total Events Scheduled Past End Time                         0

TW Memory Statistics:
	Events Allocated                                        393233
	Memory Allocated                                      13430861
	Memory Wasted                                              618

TW Data Structure sizes in bytes (sizeof):
	PE struct                                                 1328
	KP struct                                                  320
	LP struct                                                  320
	LP Model struct                                          34952
	LP RNGs                                                     80
	Total LP                                                 35352
	Event struct                                               344
	Event struct with Model                                  33112

TW Clock Cycle Statistics (MAX values in secs at 1.0000 GHz):
	Initialization                                         12.2303
	Priority Queue (enq/deq)                                3.1660
	AVL Tree (insert/delete)                                0.0000
	LZ4 (de)compression                                     0.0000
	Buddy system                                            0.0000
	Event Processing                                       89.2185
	Event Cancel                                            0.0000
	Event Abort                                             0.0000

	GVT                                                     0.0000
	Fossil Collect                                          0.0000
	Primary Rollbacks                                       0.0000
	Network Read                                            0.0000
	Other Network                                           0.0000
	Instrumentation (computation)                           0.0000
	Instrumentation (write)                                 0.0000
	Total Time (Note: Using Running Time above for Speedup)     89.9142

TW GVT Statistics: MPI AllReduce
	GVT Interval                                                16
	GVT Real Time Interval (cycles)                    0
	GVT Real Time Interval (sec)                        0.00000000
	Batch Size                                                  16

	Forced GVT                                                   0
	Total GVT Computations                                       0
	Total All Reduce Calls                                       0
	Average Reduction / GVT                                   -nan
==DIR_STATS zmq-processing-global: requests = 49522, mean = 0.000029583, min = 0.000025034, max = 0.000214577, std-deviation = 0.000004051
==DIR_STATS zmq-total-global: requests = 49522, mean = 0.000518572, min = 0.000471871, max = 0.003388359, std-deviation = 0.000032623
